employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role
SYN-00518,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58567,9.87666,Lab & R&D,False,Day (08:00),False,4,15.6,31,True,True,-0.541,False,False
SYN-00519,Norderstedt,Kr. Segeberg,suburban,53.73092,10.00426,Production & Technical,True,Early (06:00),True,5,19.5,64,False,True,-0.476,False,False
SYN-00520,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.78477,9.94652,Office & Commercial,False,Day (08:00),False,3,11.7,54,False,True,0.366,False,False
SYN-00521,Quickborn,Kr. Pinneberg,suburban,53.73181,9.90398,Field & Sales,False,Day (08:00),False,1,3.9,46,True,True,0.855,False,True
SYN-00522,Hamburg-Winterhude,Hamburg,urban_core,53.60258,10.0106,Office & Commercial,False,Day (08:00),False,5,19.5,38,False,False,0.356,True,False
SYN-00523,Hamburg-Fuhlsbüttel,Hamburg,urban,53.64103,10.03926,Lab & R&D,False,Day (08:00),False,3,11.7,39,False,True,0.961,True,False
SYN-00524,Hamburg-Wandsbek,Hamburg,urban,53.56819,10.0478,Production & Technical,True,Early (06:00),True,5,19.5,59,False,True,-0.796,True,False
SYN-00525,Hamburg-Langenhorn,Hamburg,urban,53.68376,10.02586,Field & Sales,False,Day (08:00),False,1,3.9,45,True,True,0.346,False,True
SYN-00526,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60608,10.08581,Production & Technical,True,Night (22:00),True,5,19.5,20,True,False,1.519,False,False
SYN-00527,Großhansdorf,Kr. Stormarn,rural,53.6588,10.28322,Office & Commercial,False,Day (08:00),False,2,7.8,64,False,True,-0.335,False,False
SYN-00528,Buxtehude,Kr. Stade,suburban,53.45659,9.68553,Office & Commercial,False,Day (08:00),False,2,7.8,44,False,True,-0.663,False,False
SYN-00529,Hamburg-Wilhelmsburg,Hamburg,urban,53.50239,10.01497,Office & Commercial,False,Day (08:00),False,3,11.7,46,True,True,-0.196,False,False
SYN-00530,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.64485,10.13473,Lab & R&D,False,Day (08:00),False,4,15.6,54,False,True,0.716,True,False
SYN-00531,Hamburg-Billstedt/Horn,Hamburg,urban,53.52689,10.06948,Office & Commercial,False,Day (08:00),False,4,15.6,47,True,True,-1.025,False,False
SYN-00532,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.60107,9.91659,Office & Commercial,False,Day (08:00),False,3,11.7,50,False,True,-0.928,False,False
SYN-00533,Hamburg-Winterhude,Hamburg,urban_core,53.58209,10.00089,Production & Technical,True,Late (14:00),True,5,19.5,37,False,True,1.035,False,False
SYN-00534,Hamburg-Rahlstedt,Hamburg,suburban,53.61441,10.14046,Office & Commercial,False,Day (08:00),False,2,7.8,28,False,True,-0.306,False,False
SYN-00535,Norderstedt,Kr. Segeberg,suburban,53.69139,9.95215,Office & Commercial,False,Day (08:00),False,4,15.6,45,True,True,-1.603,False,False
SYN-00536,Hamburg-Schnelsen,Hamburg,suburban,53.61972,9.92461,Production & Technical,False,Day (08:00),False,5,19.5,58,False,True,0.984,False,False
SYN-00537,Hamburg-Uhlenhorst,Hamburg,urban_core,53.56522,10.04167,Office & Commercial,False,Day (08:00),False,4,15.6,35,True,True,-0.633,True,False
SYN-00538,Hamburg-Ohlsdorf,Hamburg,urban,53.63037,10.03542,Lab & R&D,False,Day (08:00),False,3,11.7,34,False,True,0.084,False,False
SYN-00539,Hamburg-Ohlsdorf,Hamburg,urban,53.62533,10.04655,Office & Commercial,False,Day (08:00),False,2,7.8,55,False,True,-0.686,False,False
SYN-00540,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.80978,9.98236,Office & Commercial,False,Day (08:00),False,3,11.7,37,False,False,-0.314,False,False
SYN-00541,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.45331,9.89812,Production & Technical,True,Night (22:00),True,5,19.5,37,False,True,-1.101,False,False
SYN-00542,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55348,9.94431,Office & Commercial,False,Day (08:00),False,3,11.7,38,False,False,1.131,False,False
SYN-00543,Kaltenkirchen,Kr. Segeberg,suburban,53.83917,9.95539,Production & Technical,False,Day (08:00),False,5,19.5,41,True,True,0.027,False,False
SYN-00544,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.45291,9.93863,Production & Technical,False,Day (08:00),False,5,19.5,25,False,True,0.967,False,False
SYN-00545,Hamburg-Langenhorn,Hamburg,urban,53.66883,10.04299,Office & Commercial,False,Day (08:00),False,4,15.6,36,True,True,-0.359,False,False
SYN-00546,Hamburg-Barmbek,Hamburg,urban_core,53.57377,10.05067,Production & Technical,True,Late (14:00),True,5,19.5,45,False,True,2.433,False,False
SYN-00547,Hamburg-Winterhude,Hamburg,urban_core,53.58871,10.03098,Production & Technical,False,Day (08:00),False,5,19.5,44,False,False,-1.588,False,False
SYN-00548,Norderstedt,Kr. Segeberg,suburban,53.71286,9.95805,Office & Commercial,False,Day (08:00),False,4,15.6,55,False,True,-1.902,True,False
SYN-00549,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.59593,9.7904,Production & Technical,False,Day (08:00),False,5,19.5,62,False,True,1.32,False,False
SYN-00550,Hamburg-Barmbek,Hamburg,urban_core,53.59268,10.02711,Production & Technical,True,Early (06:00),True,5,19.5,59,False,True,0.541,False,False
SYN-00551,Hamburg-Eppendorf,Hamburg,urban_core,53.59614,9.99993,Production & Technical,False,Day (08:00),False,5,19.5,52,False,False,0.525,True,False
SYN-00552,Hamburg-Fuhlsbüttel,Hamburg,urban,53.63601,10.01294,Office & Commercial,False,Day (08:00),False,2,7.8,40,False,False,0.615,True,False
SYN-00553,Hamburg-Niendorf,Hamburg,urban,53.63114,9.97516,Production & Technical,False,Day (08:00),False,5,19.5,35,False,True,0.838,False,False
SYN-00554,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.64385,9.83587,Office & Commercial,False,Day (08:00),False,4,15.6,42,False,True,0.2,False,False
SYN-00555,Norderstedt,Kr. Segeberg,suburban,53.68753,9.99148,Office & Commercial,False,Day (08:00),False,3,11.7,48,True,True,-1.166,False,False
SYN-00556,Hamburg-Poppenbüttel,Hamburg,suburban,53.64924,10.10672,Production & Technical,False,Day (08:00),False,5,19.5,51,True,True,0.568,False,False
SYN-00557,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.65521,10.17329,Lab & R&D,False,Day (08:00),False,5,19.5,49,False,True,0.444,False,False
SYN-00558,Hamburg-Eimsbüttel,Hamburg,urban_core,53.5939,9.95699,Production & Technical,True,Early (06:00),True,5,19.5,41,False,True,1.795,False,False
SYN-00559,Hamburg-Wandsbek,Hamburg,urban,53.57524,10.10162,Office & Commercial,False,Day (08:00),False,3,11.7,51,False,True,1.764,True,False
SYN-00560,Hamburg-Eimsbüttel,Hamburg,urban_core,53.59131,9.94155,Production & Technical,False,Day (08:00),False,5,19.5,56,False,True,0.447,False,False
SYN-00561,Norderstedt,Kr. Segeberg,suburban,53.7113,9.96573,Office & Commercial,False,Day (08:00),False,3,11.7,52,False,True,-1.494,False,False
SYN-00562,Hamburg-Poppenbüttel,Hamburg,suburban,53.66498,10.08241,Production & Technical,True,Early (06:00),True,5,19.5,42,False,True,1.673,False,False
SYN-00563,Kaltenkirchen,Kr. Segeberg,suburban,53.84467,9.96829,Lab & R&D,False,Day (08:00),False,5,19.5,33,True,True,-0.968,False,False
SYN-00564,Hamburg-Rahlstedt,Hamburg,suburban,53.59868,10.14804,Production & Technical,False,Day (08:00),False,5,19.5,33,False,True,0.388,False,False
SYN-00565,Hamburg-Rahlstedt,Hamburg,suburban,53.60461,10.16968,Office & Commercial,False,Day (08:00),False,4,15.6,35,False,True,-0.24,False,False
SYN-00566,Hamburg-Billstedt/Horn,Hamburg,urban,53.53922,10.08731,Production & Technical,False,Day (08:00),False,5,19.5,45,False,True,-0.331,False,False
SYN-00567,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.5616,9.8476,Production & Technical,True,Late (14:00),True,5,19.5,48,False,True,0.564,False,False
SYN-00568,Norderstedt,Kr. Segeberg,suburban,53.70421,10.00914,Production & Technical,False,Day (08:00),False,5,19.5,26,False,True,0.411,False,False
SYN-00569,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60357,10.08457,Office & Commercial,False,Day (08:00),False,5,19.5,36,True,True,0.763,True,False
SYN-00570,Hamburg-St. Pauli/Neustadt,Hamburg,urban_core,53.55699,9.98384,Office & Commercial,False,Day (08:00),False,4,15.6,45,False,True,-0.516,False,False
SYN-00571,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59523,10.09489,Field & Sales,False,Day (08:00),False,2,7.8,32,False,True,0.143,True,True
SYN-00572,Kaltenkirchen,Kr. Segeberg,suburban,53.82877,9.93824,Office & Commercial,False,Day (08:00),False,2,7.8,47,False,True,-0.953,False,False
SYN-00573,Hamburg-Eimsbüttel,Hamburg,urban_core,53.5869,9.9706,Field & Sales,False,Day (08:00),False,3,11.7,39,True,True,0.201,False,True
SYN-00574,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.60177,9.77899,Production & Technical,False,Day (08:00),False,5,19.5,34,True,True,-0.085,True,False
SYN-00575,Quickborn,Kr. Pinneberg,suburban,53.71465,9.90313,Office & Commercial,False,Day (08:00),False,4,15.6,43,False,True,1.728,False,False
SYN-00576,Hamburg-Rotherbaum,Hamburg,urban_core,53.57557,9.97212,Office & Commercial,False,Day (08:00),False,3,11.7,46,False,True,0.024,False,False
SYN-00577,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.62139,9.82894,Office & Commercial,False,Day (08:00),False,2,7.8,33,False,True,-2.076,True,False
SYN-00578,Hamburg-Wandsbek,Hamburg,urban,53.57171,10.04844,Field & Sales,False,Day (08:00),False,2,7.8,39,True,True,1.595,False,True
SYN-00579,Quickborn,Kr. Pinneberg,suburban,53.72677,9.88654,Office & Commercial,False,Day (08:00),False,2,7.8,47,False,False,0.266,False,False
SYN-00580,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.61956,10.0739,Lab & R&D,False,Day (08:00),False,5,19.5,34,False,True,0.152,False,False
SYN-00581,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57296,9.94765,Office & Commercial,False,Day (08:00),False,4,15.6,24,False,False,0.213,False,False
SYN-00582,Hamburg-St. Pauli/Neustadt,Hamburg,urban_core,53.54988,9.98493,Production & Technical,False,Day (08:00),False,5,19.5,25,True,False,-0.314,True,False
SYN-00583,Hamburg-Langenhorn,Hamburg,urban,53.67944,10.02706,Office & Commercial,False,Day (08:00),False,3,11.7,37,False,True,2.171,False,False
SYN-00584,Hamburg-Winterhude,Hamburg,urban_core,53.59002,10.00339,Office & Commercial,False,Day (08:00),False,2,7.8,27,False,True,0.652,False,False
SYN-00585,Wedel,Kr. Pinneberg,suburban,53.59065,9.71078,Lab & R&D,False,Day (08:00),False,5,19.5,38,False,False,-1.771,False,False
SYN-00586,Hamburg-Rahlstedt,Hamburg,suburban,53.60626,10.19384,Office & Commercial,False,Day (08:00),False,5,19.5,60,False,True,-0.072,True,False
SYN-00587,Hamburg-Niendorf,Hamburg,urban,53.63054,9.95713,Production & Technical,True,Early (06:00),True,5,19.5,27,False,False,1.606,False,False
SYN-00588,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.5944,10.08166,Production & Technical,True,Night (22:00),True,5,19.5,39,True,True,0.356,False,False
SYN-00589,Hamburg-Niendorf,Hamburg,urban,53.62977,9.97607,Production & Technical,True,Night (22:00),True,5,19.5,64,False,False,-1.118,True,False
SYN-00590,Norderstedt,Kr. Segeberg,suburban,53.69926,9.98553,Office & Commercial,False,Day (08:00),False,2,7.8,46,False,False,-1.158,False,False
SYN-00591,Uetersen,Kr. Pinneberg,rural,53.68999,9.64475,Production & Technical,False,Day (08:00),False,5,19.5,38,False,True,-1.151,False,False
SYN-00592,Hamburg-Barmbek,Hamburg,urban_core,53.58891,10.02641,Office & Commercial,False,Day (08:00),False,3,11.7,40,False,True,1.905,True,False
SYN-00593,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.64572,10.17838,Office & Commercial,False,Day (08:00),False,2,7.8,47,False,True,-0.255,False,False
SYN-00594,Hamburg-Wandsbek,Hamburg,urban,53.55937,10.06164,Lab & R&D,False,Day (08:00),False,4,15.6,61,False,True,-1.845,True,False
SYN-00595,Norderstedt,Kr. Segeberg,suburban,53.67833,9.97546,Production & Technical,True,Night (22:00),True,5,19.5,36,False,True,0.384,False,False
SYN-00596,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.64798,10.11349,Office & Commercial,False,Day (08:00),False,4,15.6,34,False,True,0.174,True,False
SYN-00597,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59239,9.8911,Production & Technical,True,Early (06:00),True,5,19.5,27,False,True,-0.049,False,False
SYN-00598,Hamburg-Rahlstedt,Hamburg,suburban,53.60836,10.17711,Lab & R&D,False,Day (08:00),False,4,15.6,43,True,True,-1.137,False,False
SYN-00599,Reinbek/Glinde,Kr. Stormarn,suburban,53.54158,10.22634,Production & Technical,False,Day (08:00),False,5,19.5,27,False,True,-0.914,True,False
SYN-00600,Hamburg-Rahlstedt,Hamburg,suburban,53.62119,10.17432,Production & Technical,True,Early (06:00),True,5,19.5,37,True,True,1.07,False,False
SYN-00601,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58403,9.93631,Production & Technical,False,Day (08:00),False,5,19.5,32,False,True,0.764,False,False
SYN-00602,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.55439,9.77669,Office & Commercial,False,Day (08:00),False,4,15.6,54,False,True,0.179,True,False
SYN-00603,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.63021,9.86113,Production & Technical,True,Early (06:00),True,5,19.5,36,False,True,0.245,False,False
SYN-00604,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59959,9.8848,Office & Commercial,False,Day (08:00),False,3,11.7,46,True,True,0.411,False,False
SYN-00605,Bargteheide,Kr. Stormarn,rural,53.73755,10.27447,Office & Commercial,False,Day (08:00),False,2,7.8,24,False,True,-0.468,False,False
SYN-00606,Hamburg-Wilhelmsburg,Hamburg,urban,53.50784,9.97917,Office & Commercial,False,Day (08:00),False,4,15.6,43,True,False,-0.072,True,False
SYN-00607,Tangstedt,Kr. Stormarn,rural,53.71984,10.07947,Production & Technical,True,Night (22:00),True,5,19.5,29,False,True,1.082,False,False
SYN-00608,Hamburg-Langenhorn,Hamburg,urban,53.68122,10.031,Production & Technical,True,Early (06:00),True,5,19.5,37,False,True,1.648,False,False
SYN-00609,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58761,9.91159,Office & Commercial,False,Day (08:00),False,5,19.5,64,False,True,-1.439,False,False
SYN-00610,Hamburg-Barmbek,Hamburg,urban_core,53.58503,10.03198,Production & Technical,False,Day (08:00),False,5,19.5,52,False,True,-0.025,False,False
SYN-00611,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.54974,9.94374,Office & Commercial,False,Day (08:00),False,2,7.8,41,False,False,1.206,True,False
SYN-00612,Hamburg-Rahlstedt,Hamburg,suburban,53.61782,10.13696,Production & Technical,False,Day (08:00),False,5,19.5,64,False,True,1.415,False,False
SYN-00613,Bad Oldesloe,Kr. Stormarn,rural,53.81017,10.34985,Office & Commercial,False,Day (08:00),False,4,15.6,32,True,True,1.649,False,False
SYN-00614,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.4358,9.87913,Production & Technical,True,Early (06:00),True,5,19.5,55,False,True,-1.312,False,False
SYN-00615,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.65634,10.14397,Office & Commercial,False,Day (08:00),False,3,11.7,25,False,True,1.458,False,False
SYN-00616,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.57077,9.87298,Production & Technical,True,Early (06:00),True,5,19.5,39,True,True,0.259,False,False
SYN-00617,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.59355,9.88944,Office & Commercial,False,Day (08:00),False,3,11.7,27,False,True,1.444,False,False
SYN-00618,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.6214,10.10246,Production & Technical,False,Day (08:00),False,5,19.5,45,True,False,0.888,True,False
SYN-00619,Hamburg-Langenhorn,Hamburg,urban,53.66615,10.03702,Field & Sales,False,Day (08:00),False,1,3.9,43,False,True,-1.131,False,True
SYN-00620,Norderstedt,Kr. Segeberg,suburban,53.70838,10.03662,Office & Commercial,False,Day (08:00),False,3,11.7,39,True,True,0.5,False,False
SYN-00621,Hamburg-Wilhelmsburg,Hamburg,urban,53.48805,10.03261,Production & Technical,True,Late (14:00),True,5,19.5,54,False,True,0.956,False,False
SYN-00622,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57745,9.93592,Production & Technical,True,Early (06:00),True,5,19.5,36,True,True,0.43,False,False
SYN-00623,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.42066,9.9053,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,-0.613,False,False
SYN-00624,Hamburg-Eppendorf,Hamburg,urban_core,53.58056,9.97743,Production & Technical,True,Early (06:00),True,5,19.5,51,False,True,-1.372,False,False
SYN-00625,Reinbek/Glinde,Kr. Stormarn,suburban,53.51743,10.25984,Production & Technical,False,Day (08:00),False,5,19.5,26,False,True,0.85,False,False
SYN-00626,Hamburg-Barmbek,Hamburg,urban_core,53.58774,10.04566,Lab & R&D,False,Day (08:00),False,4,15.6,34,True,False,0.692,False,False
SYN-00627,Hamburg-Harburg,Hamburg,urban,53.45794,10.01232,Office & Commercial,False,Day (08:00),False,4,15.6,43,False,True,-0.789,True,False
SYN-00628,Norderstedt,Kr. Segeberg,suburban,53.71987,9.96655,Production & Technical,False,Day (08:00),False,5,19.5,49,False,True,-0.543,False,False
SYN-00629,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.5382,9.91258,Office & Commercial,False,Day (08:00),False,4,15.6,58,False,False,0.238,False,False
SYN-00630,Hamburg-Harburg,Hamburg,urban,53.44636,10.00206,Production & Technical,False,Day (08:00),False,5,19.5,40,False,True,-0.375,False,False
SYN-00631,Tornesch,Kr. Pinneberg,rural,53.70429,9.70291,Field & Sales,False,Day (08:00),False,2,7.8,39,True,True,-0.247,False,True
SYN-00632,Henstedt-Ulzburg,Kr. Segeberg,suburban,53.81025,9.99469,Production & Technical,True,Early (06:00),True,5,19.5,32,False,True,-1.683,False,False
SYN-00633,Norderstedt,Kr. Segeberg,suburban,53.70548,10.03064,Office & Commercial,False,Day (08:00),False,2,7.8,46,False,True,1.183,False,False
SYN-00634,Hamburg-Winterhude,Hamburg,urban_core,53.59586,10.0215,Office & Commercial,False,Day (08:00),False,4,15.6,39,True,True,0.416,False,False
SYN-00635,Norderstedt,Kr. Segeberg,suburban,53.72058,9.99273,Production & Technical,False,Day (08:00),False,5,19.5,39,False,True,-1.149,False,False
SYN-00636,Hamburg-Langenhorn,Hamburg,urban,53.67049,10.009,Production & Technical,True,Early (06:00),True,5,19.5,41,True,True,-2.293,False,False
SYN-00637,Hamburg-Billstedt/Horn,Hamburg,urban,53.5446,10.08939,Production & Technical,False,Day (08:00),False,5,19.5,48,False,False,1.079,True,False
SYN-00638,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.6118,9.91062,Lab & R&D,False,Day (08:00),False,5,19.5,36,True,True,0.808,False,False
SYN-00639,Hamburg-Wilhelmsburg,Hamburg,urban,53.5129,10.04034,Office & Commercial,False,Day (08:00),False,4,15.6,34,False,False,0.494,True,False
SYN-00640,Tangstedt,Kr. Stormarn,rural,53.71233,10.06054,Office & Commercial,False,Day (08:00),False,3,11.7,47,True,True,0.48,False,False
SYN-00641,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.57207,9.90465,Office & Commercial,False,Day (08:00),False,5,19.5,20,False,True,1.378,False,False
SYN-00642,Hamburg-Harburg,Hamburg,urban,53.47809,9.96435,Lab & R&D,False,Day (08:00),False,3,11.7,35,True,False,0.461,False,False
SYN-00643,Norderstedt,Kr. Segeberg,suburban,53.70714,9.97423,Office & Commercial,False,Day (08:00),False,2,7.8,29,False,False,-0.138,False,False
SYN-00644,Hamburg-Poppenbüttel,Hamburg,suburban,53.63887,10.0955,Office & Commercial,False,Day (08:00),False,3,11.7,55,False,True,-0.734,False,False
SYN-00645,Hamburg-Rahlstedt,Hamburg,suburban,53.60497,10.13766,Office & Commercial,False,Day (08:00),False,2,7.8,37,True,True,0.404,False,False
SYN-00646,Quickborn,Kr. Pinneberg,suburban,53.74305,9.9003,Production & Technical,True,Early (06:00),True,5,19.5,36,True,True,1.397,False,False
SYN-00647,Norderstedt,Kr. Segeberg,suburban,53.68858,10.00236,Lab & R&D,False,Day (08:00),False,4,15.6,41,False,True,-0.186,False,False
SYN-00648,Hamburg-Uhlenhorst,Hamburg,urban_core,53.56415,10.01271,Production & Technical,True,Early (06:00),True,5,19.5,35,True,False,1.943,False,False
SYN-00649,Hamburg-Billstedt/Horn,Hamburg,urban,53.55758,10.07813,Production & Technical,True,Night (22:00),True,5,19.5,38,False,True,0.59,False,False
SYN-00650,Norderstedt,Kr. Segeberg,suburban,53.70623,10.04129,Office & Commercial,False,Day (08:00),False,4,15.6,43,False,True,0.264,False,False
SYN-00651,Hamburg-Winterhude,Hamburg,urban_core,53.60088,10.00144,Production & Technical,True,Late (14:00),True,5,19.5,37,True,True,2.838,False,False
SYN-00652,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.64399,9.86659,Production & Technical,False,Day (08:00),False,5,19.5,37,True,True,1.636,False,False
SYN-00653,Hamburg-Billstedt/Horn,Hamburg,urban,53.53554,10.06853,Production & Technical,False,Day (08:00),False,5,19.5,31,True,True,2.012,True,False
SYN-00654,Hamburg-Poppenbüttel,Hamburg,suburban,53.66052,10.05662,Office & Commercial,False,Day (08:00),False,3,11.7,29,True,True,-0.681,False,False
SYN-00655,Quickborn,Kr. Pinneberg,suburban,53.71655,9.88554,Lab & R&D,False,Day (08:00),False,5,19.5,43,False,True,2.076,False,False
SYN-00656,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59026,10.09093,Production & Technical,True,Early (06:00),True,5,19.5,45,False,False,0.018,False,False
SYN-00657,Quickborn,Kr. Pinneberg,suburban,53.72271,9.89434,Production & Technical,True,Late (14:00),True,5,19.5,26,False,False,-0.061,False,False
SYN-00658,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.6578,10.17853,Office & Commercial,False,Day (08:00),False,2,7.8,50,False,True,-2.393,False,False
SYN-00659,Hamburg-Wandsbek,Hamburg,urban,53.57712,10.08627,Field & Sales,False,Day (08:00),False,1,3.9,50,False,True,0.343,False,True
SYN-00660,Hamburg-Winterhude,Hamburg,urban_core,53.59397,10.02386,Production & Technical,True,Early (06:00),True,5,19.5,53,False,False,-0.917,False,False
SYN-00661,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.64599,10.09333,Field & Sales,False,Day (08:00),False,3,11.7,45,False,True,0.258,False,True
SYN-00662,Pinneberg,Kr. Pinneberg,suburban,53.64127,9.81139,Lab & R&D,False,Day (08:00),False,5,19.5,49,False,False,-1.378,False,False
SYN-00663,Hamburg-Niendorf,Hamburg,urban,53.62068,9.98314,Production & Technical,True,Early (06:00),True,5,19.5,64,False,True,1.581,True,False
SYN-00664,Norderstedt,Kr. Segeberg,suburban,53.72291,9.96911,Office & Commercial,False,Day (08:00),False,3,11.7,39,False,True,0.502,False,False
SYN-00665,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.5989,10.10896,Office & Commercial,False,Day (08:00),False,4,15.6,30,False,False,2.63,False,False
SYN-00666,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.58429,9.91934,Office & Commercial,False,Day (08:00),False,3,11.7,25,False,True,-0.59,False,False
SYN-00667,Hamburg-Neugraben,Hamburg,suburban,53.45005,9.8835,Production & Technical,False,Day (08:00),False,5,19.5,61,False,True,1.133,False,False
SYN-00668,Winsen (Luhe),Kr. Harburg,rural,53.36336,10.22337,Office & Commercial,False,Day (08:00),False,2,7.8,61,False,True,-2.419,False,False
SYN-00669,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.64789,10.12935,Office & Commercial,False,Day (08:00),False,3,11.7,32,False,True,0.275,False,False
SYN-00670,Hamburg-Barmbek,Hamburg,urban_core,53.57101,10.04791,Office & Commercial,False,Day (08:00),False,4,15.6,34,False,True,-0.148,False,False
SYN-00671,Hamburg-Langenhorn,Hamburg,urban,53.68184,10.0197,Field & Sales,False,Day (08:00),False,2,7.8,38,False,True,-0.231,False,True
SYN-00672,Hamburg-Wandsbek,Hamburg,urban,53.58777,10.06505,Office & Commercial,False,Day (08:00),False,2,7.8,55,False,True,-0.583,False,False
SYN-00673,Buchholz i.d.N.,Kr. Harburg,rural,53.33416,9.84465,Office & Commercial,False,Day (08:00),False,2,7.8,28,False,True,-0.981,False,False
SYN-00674,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.59705,9.88037,Lab & R&D,False,Day (08:00),False,5,19.5,20,False,True,-0.743,False,False
SYN-00675,Hamburg-Wandsbek,Hamburg,urban,53.5878,10.04678,Production & Technical,False,Day (08:00),False,5,19.5,64,False,False,-0.659,True,False
SYN-00676,Hamburg-Winterhude,Hamburg,urban_core,53.60704,9.99655,Production & Technical,True,Early (06:00),True,5,19.5,45,True,True,0.416,False,False
SYN-00677,Schenefeld,Kr. Pinneberg,suburban,53.59635,9.84004,Production & Technical,True,Early (06:00),True,5,19.5,47,True,True,0.98,False,False
SYN-00678,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57098,9.9451,Lab & R&D,False,Day (08:00),False,5,19.5,40,True,True,0.679,True,False
SYN-00679,Hamburg-Langenhorn,Hamburg,urban,53.6617,10.00383,Production & Technical,False,Day (08:00),False,5,19.5,47,True,True,1.233,False,False
SYN-00680,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60839,10.1148,Office & Commercial,False,Day (08:00),False,5,19.5,25,False,True,-1.045,False,False
SYN-00681,Norderstedt,Kr. Segeberg,suburban,53.70992,10.03218,Production & Technical,True,Late (14:00),True,5,19.5,33,True,True,-0.383,False,False
SYN-00682,Hamburg-Niendorf,Hamburg,urban,53.6319,9.96744,Production & Technical,True,Night (22:00),True,5,19.5,43,False,False,0.844,True,False
SYN-00683,Norderstedt,Kr. Segeberg,suburban,53.69516,9.96642,Office & Commercial,False,Day (08:00),False,3,11.7,20,False,True,0.61,False,False
SYN-00684,Hamburg-Eppendorf,Hamburg,urban_core,53.59225,9.96572,Production & Technical,True,Late (14:00),True,5,19.5,39,True,False,-0.461,True,False
SYN-00685,Hamburg-Rahlstedt,Hamburg,suburban,53.606,10.13058,Lab & R&D,False,Day (08:00),False,3,11.7,38,True,True,0.901,False,False
SYN-00686,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.6054,10.10752,Production & Technical,False,Day (08:00),False,5,19.5,39,False,True,-0.331,False,False
SYN-00687,Hamburg-Barmbek,Hamburg,urban_core,53.5866,10.04933,Lab & R&D,False,Day (08:00),False,4,15.6,36,False,True,-0.327,False,False
SYN-00688,Großhansdorf,Kr. Stormarn,rural,53.65639,10.29834,Production & Technical,True,Night (22:00),True,5,19.5,31,True,True,0.37,False,False
SYN-00689,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.55518,9.88989,Field & Sales,False,Day (08:00),False,2,7.8,22,False,True,0.49,True,True
